transaction_id,transaction_time,transaction_amount,merchant_category,location,card_type,transaction_type,device_type,is_international,previous_fraud,fraud_label,fraud_prediction,fraud_probability
TXN-008915,2025-12-08T22:41:44.746Z,7228.2,Electronics,Atlanta,Discover,In-Store,ATM Machine,true,true,1,,
TXN-008916,2026-02-03T06:14:15.746Z,300.01,ATM Withdrawal,Tokyo,Amex,Contactless,Web Browser,false,false,0,,
TXN-008917,2026-01-03T01:43:27.746Z,11.66,Restaurant,Boston,Discover,In-Store,Mobile App,false,false,0,,
TXN-008918,2026-02-17T10:57:36.746Z,30.06,Grocery,Miami,Visa,ATM,POS Terminal,false,false,0,,
TXN-008919,2025-12-18T07:16:56.746Z,42.44,Gas Station,Seattle,Visa,Online,ATM Machine,true,false,1,,
TXN-008920,2025-12-16T20:23:49.746Z,5390.7,ATM Withdrawal,Los Angeles,Visa,Online,ATM Machine,false,false,1,,
TXN-008921,2026-01-20T11:14:25.746Z,64.83,Online Shopping,London,Discover,Contactless,ATM Machine,true,false,0,,
TXN-008922,2025-12-09T12:00:45.746Z,341.99,Travel,London,Mastercard,Online,ATM Machine,true,false,0,,
TXN-008923,2026-02-09T13:38:20.746Z,22.89,Grocery,Boston,Mastercard,Contactless,Mobile App,false,false,0,,
TXN-008924,2026-01-06T01:26:26.746Z,57.62,Clothing,Boston,Discover,In-Store,POS Terminal,false,true,0,,
TXN-008925,2026-03-02T13:42:36.746Z,276.9,Grocery,San Francisco,Visa,ATM,POS Terminal,true,false,0,,
TXN-008926,2026-01-31T09:56:56.746Z,57.1,ATM Withdrawal,Denver,Visa,In-Store,POS Terminal,false,false,0,,
TXN-008927,2026-01-31T04:15:45.746Z,251.12,Electronics,Boston,Visa,Contactless,POS Terminal,true,false,0,,
TXN-008928,2026-01-06T10:13:01.746Z,48.79,Restaurant,Seattle,Amex,Online,Web Browser,false,false,0,,
TXN-008929,2026-03-01T03:05:19.746Z,364.7,ATM Withdrawal,Atlanta,Amex,In-Store,ATM Machine,true,false,0,,
TXN-008930,2026-01-30T13:49:52.746Z,5.26,Travel,Tokyo,Amex,Online,Web Browser,false,false,0,,
TXN-008931,2026-02-01T07:13:23.746Z,249.69,Online Shopping,Dubai,Amex,Contactless,Mobile App,false,false,0,,
TXN-008932,2026-01-09T16:01:26.746Z,65.1,Restaurant,Denver,Visa,Online,ATM Machine,true,false,0,,
TXN-008933,2026-03-03T03:35:28.746Z,405.77,Gas Station,Houston,Mastercard,ATM,Web Browser,false,false,0,,
TXN-008934,2026-01-12T05:27:04.746Z,245.82,Online Shopping,New York,Mastercard,In-Store,Web Browser,false,false,0,,
TXN-008935,2026-03-05T08:43:14.746Z,222.14,Healthcare,Lagos,Amex,Contactless,POS Terminal,true,false,0,,
TXN-008936,2026-02-06T15:33:10.746Z,27.89,Restaurant,San Francisco,Discover,Online,Web Browser,false,false,0,,
TXN-008937,2026-02-26T07:54:05.746Z,11.87,Grocery,Lagos,Discover,Contactless,ATM Machine,false,false,0,,
TXN-008938,2025-12-13T11:11:04.746Z,234.2,Clothing,Lagos,Mastercard,ATM,Mobile App,true,false,0,,
TXN-008939,2026-01-09T02:41:31.746Z,426.38,Grocery,New York,Visa,Contactless,Web Browser,false,false,0,,
TXN-008940,2025-12-30T12:22:04.746Z,136.4,Grocery,Houston,Discover,ATM,Web Browser,false,false,0,,
TXN-008941,2025-12-09T04:49:48.746Z,484.95,Clothing,London,Visa,Contactless,Web Browser,true,false,0,,
TXN-008942,2026-01-23T12:06:11.746Z,310.68,Restaurant,Denver,Mastercard,Contactless,ATM Machine,false,false,0,,
TXN-008943,2026-03-07T15:53:08.746Z,433.71,Online Shopping,New York,Discover,In-Store,Mobile App,false,false,0,,
TXN-008944,2026-02-21T05:29:24.746Z,99.86,Travel,Miami,Visa,ATM,POS Terminal,false,false,0,,
TXN-008945,2026-02-07T09:52:24.746Z,135.61,Clothing,Atlanta,Mastercard,ATM,Mobile App,true,false,0,,
TXN-008946,2026-02-17T12:26:03.746Z,181.89,Gas Station,Chicago,Visa,Contactless,ATM Machine,false,false,0,,
TXN-008947,2026-02-22T16:12:01.746Z,285.59,Clothing,Dubai,Mastercard,Contactless,Web Browser,false,false,0,,
TXN-008948,2026-01-20T14:15:40.746Z,438.49,Healthcare,Houston,Mastercard,ATM,Mobile App,false,false,0,,
TXN-008949,2025-12-15T12:27:02.746Z,113.96,ATM Withdrawal,Dubai,Discover,Contactless,Mobile App,false,false,0,,
TXN-008950,2026-01-06T02:27:26.746Z,9.55,ATM Withdrawal,Denver,Amex,In-Store,POS Terminal,false,true,1,,
TXN-008951,2026-01-03T10:15:32.746Z,239.61,Electronics,Lagos,Mastercard,ATM,Web Browser,false,false,0,,
TXN-008952,2025-12-17T06:57:39.746Z,203.83,ATM Withdrawal,Lagos,Amex,ATM,POS Terminal,false,false,0,,
TXN-008953,2026-01-25T08:23:12.746Z,276.64,Grocery,New York,Mastercard,Online,Web Browser,false,false,0,,
TXN-008954,2026-03-02T06:05:00.746Z,8.31,Restaurant,San Francisco,Discover,ATM,Web Browser,true,true,1,,
TXN-008955,2026-02-24T01:32:51.746Z,153.47,Healthcare,Denver,Discover,ATM,ATM Machine,false,false,0,,
TXN-008956,2026-01-15T11:41:44.746Z,503.32,ATM Withdrawal,Denver,Discover,Online,ATM Machine,false,false,0,,
TXN-008957,2026-02-27T05:37:36.746Z,451.34,Entertainment,Los Angeles,Amex,Contactless,Web Browser,false,false,0,,
TXN-008958,2026-01-13T15:43:20.746Z,386.61,ATM Withdrawal,Atlanta,Amex,Contactless,Mobile App,false,false,0,,
TXN-008959,2026-01-24T12:32:19.746Z,339.01,Online Shopping,New York,Discover,In-Store,POS Terminal,false,false,0,,
TXN-008960,2026-02-16T13:35:27.746Z,281.21,Online Shopping,Denver,Amex,ATM,Web Browser,false,false,0,,
TXN-008961,2025-12-24T08:40:17.746Z,374.4,Online Shopping,San Francisco,Visa,Online,POS Terminal,true,false,0,,
TXN-008962,2026-02-14T11:53:33.746Z,153.11,Healthcare,Los Angeles,Mastercard,Contactless,Mobile App,false,false,0,,
TXN-008963,2026-02-26T02:53:43.746Z,175.43,Healthcare,San Francisco,Discover,Contactless,Mobile App,false,false,0,,
TXN-008964,2026-02-09T02:33:17.746Z,417.66,Electronics,London,Mastercard,Online,Mobile App,false,false,0,,
TXN-008965,2025-12-24T09:27:16.746Z,80.98,Grocery,Los Angeles,Amex,ATM,Mobile App,true,false,0,,
TXN-008966,2026-03-06T06:46:02.746Z,176.95,Grocery,Houston,Mastercard,Contactless,POS Terminal,false,false,0,,
TXN-008967,2026-02-21T09:45:38.746Z,84.76,ATM Withdrawal,New York,Mastercard,Contactless,Mobile App,false,false,0,,
TXN-008968,2025-12-13T02:57:13.746Z,492.03,Healthcare,Atlanta,Visa,Contactless,ATM Machine,false,false,0,,
TXN-008969,2026-01-20T11:19:49.746Z,68.74,Gas Station,Los Angeles,Visa,ATM,Web Browser,false,false,0,,
TXN-008970,2026-02-04T14:34:31.746Z,71.03,Grocery,Dubai,Mastercard,ATM,ATM Machine,false,false,0,,
TXN-008971,2025-12-29T13:13:33.746Z,504.42,Clothing,Los Angeles,Discover,Contactless,ATM Machine,false,false,0,,
TXN-008972,2025-12-20T12:28:52.746Z,223.59,Online Shopping,Dubai,Amex,In-Store,ATM Machine,false,false,0,,
TXN-008973,2026-01-27T00:34:17.746Z,183.94,Online Shopping,Denver,Discover,Online,ATM Machine,false,false,0,,
TXN-008974,2025-12-13T06:42:12.746Z,346.92,Gas Station,London,Amex,In-Store,POS Terminal,false,false,0,,
TXN-008975,2025-12-24T08:46:52.746Z,333.52,Online Shopping,Denver,Amex,In-Store,Mobile App,false,false,0,,
TXN-008976,2026-02-11T06:20:32.746Z,67.38,Restaurant,San Francisco,Mastercard,Online,POS Terminal,false,false,0,,
TXN-008977,2026-02-18T03:04:23.746Z,95.4,Gas Station,Boston,Visa,Contactless,ATM Machine,false,false,0,,
TXN-008978,2026-02-28T05:31:21.746Z,172.43,Online Shopping,Atlanta,Discover,In-Store,Mobile App,false,false,0,,
TXN-008979,2025-12-14T10:08:07.746Z,117.97,Gas Station,Seattle,Visa,Online,ATM Machine,false,false,0,,
TXN-008980,2026-01-20T03:57:52.746Z,9.31,Electronics,Seattle,Mastercard,ATM,Mobile App,false,false,0,,
TXN-008981,2025-12-10T21:40:07.746Z,12.89,Electronics,San Francisco,Mastercard,ATM,ATM Machine,true,false,1,,
TXN-008982,2026-01-23T01:18:03.746Z,333.79,Online Shopping,London,Mastercard,Online,Mobile App,false,false,0,,
TXN-008983,2025-12-26T02:58:16.746Z,169.68,Online Shopping,Lagos,Mastercard,Contactless,POS Terminal,false,false,0,,
TXN-008984,2026-01-09T06:48:19.746Z,325.29,Online Shopping,Denver,Amex,ATM,ATM Machine,false,false,0,,
TXN-008985,2026-03-04T07:43:59.746Z,49.65,Gas Station,New York,Mastercard,ATM,Web Browser,false,false,0,,
TXN-008986,2025-12-18T06:58:00.746Z,4311.11,Online Shopping,Miami,Discover,Online,Mobile App,true,true,1,,
TXN-008987,2025-12-28T11:07:03.746Z,214.06,Gas Station,Houston,Amex,In-Store,POS Terminal,false,false,0,,
TXN-008988,2026-01-15T11:53:14.746Z,298.65,ATM Withdrawal,Tokyo,Amex,Contactless,Web Browser,false,true,0,,
TXN-008989,2025-12-25T04:51:58.746Z,466.69,Entertainment,Seattle,Discover,Online,ATM Machine,false,true,0,,
TXN-008990,2026-01-05T03:30:06.746Z,453.5,Electronics,Dubai,Amex,In-Store,Web Browser,false,false,0,,
TXN-008991,2025-12-13T03:53:48.746Z,182.95,ATM Withdrawal,Boston,Mastercard,ATM,Mobile App,false,false,0,,
TXN-008992,2026-03-03T00:51:04.746Z,414.59,Gas Station,Chicago,Discover,Online,POS Terminal,false,false,0,,
TXN-008993,2026-02-17T12:24:16.746Z,7407.4,Online Shopping,Boston,Discover,In-Store,POS Terminal,true,false,1,,
TXN-008994,2026-01-06T08:02:56.746Z,490.05,Grocery,Boston,Amex,ATM,Web Browser,false,false,0,,
TXN-008995,2026-02-21T04:30:59.746Z,377.22,Healthcare,Tokyo,Mastercard,Contactless,Web Browser,false,false,0,,
TXN-008996,2026-01-27T01:14:05.746Z,230.53,Healthcare,Miami,Visa,ATM,ATM Machine,false,false,0,,
TXN-008997,2025-12-26T00:43:34.746Z,451.94,Online Shopping,Tokyo,Mastercard,Contactless,POS Terminal,false,false,0,,
TXN-008998,2026-03-04T01:29:50.746Z,49.21,Online Shopping,Boston,Visa,Contactless,Mobile App,false,false,0,,
TXN-008999,2026-02-27T12:50:16.746Z,325.33,Entertainment,New York,Mastercard,Online,POS Terminal,false,false,0,,
TXN-009000,2026-02-04T15:36:13.746Z,101.41,Electronics,London,Amex,ATM,ATM Machine,false,false,0,,
TXN-009001,2025-12-17T06:01:00.746Z,426.86,Gas Station,Atlanta,Amex,Online,ATM Machine,false,false,0,,
TXN-009002,2025-12-12T15:10:51.746Z,48.32,Grocery,New York,Discover,In-Store,ATM Machine,false,false,0,,
TXN-009003,2026-01-23T00:32:18.746Z,272.4,Clothing,Miami,Mastercard,Online,ATM Machine,false,false,0,,
TXN-009004,2025-12-31T04:00:28.746Z,102.95,Grocery,New York,Amex,ATM,POS Terminal,false,false,0,,
TXN-009005,2026-02-11T00:33:28.746Z,433.17,Online Shopping,Seattle,Visa,In-Store,POS Terminal,false,false,0,,
TXN-009006,2025-12-31T07:10:04.746Z,183.14,Healthcare,London,Mastercard,Contactless,ATM Machine,false,false,0,,
TXN-009007,2026-01-30T07:25:20.746Z,501.67,Restaurant,Seattle,Mastercard,Online,ATM Machine,false,false,0,,
TXN-009008,2025-12-19T13:51:40.746Z,158.27,Travel,Lagos,Mastercard,In-Store,POS Terminal,false,false,0,,
TXN-009009,2026-02-01T07:39:43.746Z,270.4,Healthcare,Atlanta,Visa,Contactless,ATM Machine,false,false,0,,
TXN-009010,2026-01-16T00:53:38.746Z,367.93,Restaurant,San Francisco,Mastercard,In-Store,ATM Machine,false,false,0,,
TXN-009011,2026-01-03T14:02:58.746Z,363.37,Clothing,Tokyo,Amex,In-Store,Web Browser,false,false,0,,
TXN-009012,2026-02-17T15:23:10.746Z,60.11,Electronics,Lagos,Amex,In-Store,POS Terminal,false,false,0,,
TXN-009013,2026-02-15T13:53:35.746Z,269.64,Entertainment,Miami,Discover,In-Store,ATM Machine,false,false,0,,
TXN-009014,2026-02-24T10:02:48.746Z,235.89,Restaurant,Seattle,Discover,Online,ATM Machine,false,false,0,,
TXN-009015,2026-01-27T01:08:31.746Z,386.4,Restaurant,Dubai,Visa,ATM,Mobile App,false,false,0,,
TXN-009016,2026-02-21T22:40:25.746Z,1196.38,Healthcare,Houston,Amex,Contactless,Mobile App,false,true,1,,
TXN-009017,2025-12-14T08:23:28.746Z,264.87,Travel,Seattle,Amex,In-Store,Web Browser,false,false,0,,
TXN-009018,2026-01-29T05:56:49.746Z,338.9,Restaurant,Lagos,Visa,Online,Web Browser,true,true,0,,
TXN-009019,2026-02-24T05:46:46.746Z,423.75,Entertainment,San Francisco,Amex,Contactless,Web Browser,false,false,0,,
TXN-009020,2026-01-04T15:20:38.746Z,82.33,ATM Withdrawal,Dubai,Amex,Contactless,Web Browser,false,false,0,,
TXN-009021,2025-12-14T04:01:55.746Z,14.86,Electronics,Seattle,Amex,ATM,Mobile App,false,false,0,,
TXN-009022,2025-12-18T12:41:41.746Z,227.62,ATM Withdrawal,Boston,Visa,In-Store,Web Browser,true,false,0,,
TXN-009023,2026-02-21T10:38:17.746Z,366.05,Online Shopping,Miami,Visa,Contactless,ATM Machine,false,false,0,,
TXN-009024,2026-01-03T21:24:37.746Z,43.34,Online Shopping,Miami,Discover,Online,Web Browser,false,true,1,,
TXN-009025,2026-02-03T15:21:57.746Z,144.53,Electronics,Dubai,Visa,Contactless,Web Browser,false,false,0,,
TXN-009026,2026-03-07T11:21:21.746Z,105.45,Electronics,Tokyo,Visa,Contactless,ATM Machine,false,false,0,,
TXN-009027,2026-03-01T10:47:57.746Z,346.56,Restaurant,Chicago,Discover,In-Store,Mobile App,false,true,0,,
TXN-009028,2026-01-29T15:39:42.746Z,266.25,ATM Withdrawal,San Francisco,Mastercard,Online,Web Browser,false,false,0,,
TXN-009029,2026-02-18T13:20:43.746Z,465.78,Clothing,San Francisco,Mastercard,In-Store,Web Browser,false,false,0,,
TXN-009030,2026-02-13T19:16:10.746Z,1340.82,Online Shopping,Houston,Amex,ATM,ATM Machine,true,true,1,,
TXN-009031,2026-02-11T15:54:31.746Z,198.62,Electronics,Houston,Visa,ATM,Mobile App,false,true,0,,
TXN-009032,2026-02-18T14:52:15.746Z,308.98,Clothing,Denver,Discover,ATM,Mobile App,false,false,0,,
TXN-009033,2026-01-21T11:30:13.746Z,240.91,ATM Withdrawal,Atlanta,Amex,Contactless,POS Terminal,false,true,0,,
TXN-009034,2026-01-11T11:22:28.746Z,25.66,Restaurant,Houston,Visa,Online,Mobile App,false,false,0,,
TXN-009035,2026-03-05T15:52:21.746Z,85.44,Clothing,Atlanta,Mastercard,Contactless,Web Browser,true,false,0,,
TXN-009036,2026-01-21T02:27:36.746Z,192.49,Restaurant,New York,Visa,ATM,POS Terminal,false,false,0,,
TXN-009037,2026-03-03T15:34:29.746Z,197.01,Grocery,Houston,Visa,Contactless,ATM Machine,false,false,0,,
TXN-009038,2026-03-06T14:14:54.746Z,275.35,ATM Withdrawal,Boston,Mastercard,In-Store,Web Browser,false,false,0,,
TXN-009039,2026-01-20T03:32:12.746Z,472.24,Electronics,London,Amex,In-Store,POS Terminal,false,false,0,,
TXN-009040,2025-12-15T21:51:33.746Z,5885.69,Clothing,Tokyo,Mastercard,Online,ATM Machine,false,false,1,,
TXN-009041,2026-01-18T11:02:13.746Z,56.83,Gas Station,Denver,Mastercard,ATM,ATM Machine,false,false,0,,
TXN-009042,2026-02-26T03:36:10.746Z,8.94,Electronics,Tokyo,Visa,In-Store,POS Terminal,false,false,0,,
TXN-009043,2025-12-18T01:19:26.746Z,89.97,Gas Station,Atlanta,Visa,ATM,Web Browser,false,false,0,,
TXN-009044,2025-12-26T01:54:55.746Z,417.67,Electronics,Boston,Mastercard,Contactless,ATM Machine,false,false,0,,
TXN-009045,2026-01-07T22:20:49.746Z,30.91,Online Shopping,London,Discover,In-Store,Mobile App,true,false,1,,
TXN-009046,2026-02-04T00:48:50.746Z,3324.38,Electronics,Dubai,Mastercard,Online,ATM Machine,true,true,1,,
TXN-009047,2026-02-20T10:20:51.746Z,331.33,Online Shopping,New York,Visa,Contactless,POS Terminal,false,false,0,,
TXN-009048,2026-01-24T08:53:59.746Z,313.88,Entertainment,Tokyo,Amex,In-Store,ATM Machine,false,false,0,,
TXN-009049,2025-12-25T15:06:35.746Z,123.95,Grocery,Seattle,Amex,ATM,ATM Machine,false,false,0,,
TXN-009050,2026-01-11T00:54:07.746Z,131.77,Clothing,Houston,Visa,In-Store,POS Terminal,false,true,0,,
TXN-009051,2026-01-10T15:37:21.746Z,33.26,Travel,Chicago,Visa,Online,POS Terminal,false,false,0,,
TXN-009052,2026-03-04T05:39:25.746Z,1274.86,Grocery,Lagos,Mastercard,ATM,Mobile App,true,false,1,,
TXN-009053,2026-01-14T05:16:51.746Z,451.9,Travel,Los Angeles,Discover,Contactless,Web Browser,false,false,0,,
TXN-009054,2025-12-18T01:03:25.746Z,44,Gas Station,San Francisco,Amex,ATM,Mobile App,false,false,0,,
TXN-009055,2025-12-15T12:05:09.746Z,158.86,Electronics,Atlanta,Amex,Online,Web Browser,false,false,0,,
TXN-009056,2026-02-09T07:19:30.746Z,138.71,Healthcare,Chicago,Discover,In-Store,Web Browser,false,false,0,,
TXN-009057,2026-02-17T00:41:54.746Z,55.2,Grocery,London,Mastercard,In-Store,Mobile App,true,false,0,,
TXN-009058,2026-02-20T01:31:07.746Z,350.22,Clothing,Miami,Discover,Online,Web Browser,false,false,0,,
TXN-009059,2026-02-24T08:44:32.746Z,420.04,Healthcare,Seattle,Discover,Online,Mobile App,false,false,0,,
TXN-009060,2026-03-04T15:18:21.746Z,35.85,Electronics,Chicago,Amex,ATM,ATM Machine,true,false,0,,
TXN-009061,2025-12-17T12:52:50.746Z,496.69,ATM Withdrawal,Seattle,Discover,Online,ATM Machine,false,false,0,,
TXN-009062,2026-01-31T07:06:24.746Z,170.48,Clothing,Boston,Mastercard,In-Store,Web Browser,false,false,0,,
TXN-009063,2026-02-11T13:46:27.746Z,308.32,Gas Station,Boston,Amex,Contactless,ATM Machine,false,true,0,,
TXN-009064,2026-02-22T02:28:24.746Z,169.31,Healthcare,San Francisco,Mastercard,Contactless,POS Terminal,false,false,0,,
TXN-009065,2025-12-18T06:05:55.746Z,9853.75,Healthcare,New York,Amex,Online,POS Terminal,true,false,1,,
TXN-009066,2025-12-23T08:25:57.746Z,389.85,Restaurant,Denver,Visa,ATM,Mobile App,false,false,0,,
TXN-009067,2026-03-07T11:12:30.746Z,95.65,Clothing,Dubai,Amex,Contactless,Web Browser,false,false,0,,
TXN-009068,2025-12-19T12:18:58.746Z,309.25,Entertainment,London,Visa,ATM,ATM Machine,false,false,0,,
TXN-009069,2026-02-09T15:03:03.746Z,343.92,Healthcare,Chicago,Discover,Online,Mobile App,true,false,0,,
TXN-009070,2026-01-01T13:18:13.746Z,418.66,ATM Withdrawal,San Francisco,Amex,Online,Web Browser,false,false,0,,
TXN-009071,2026-03-03T08:15:27.746Z,260.85,Electronics,Tokyo,Visa,In-Store,POS Terminal,false,false,0,,
TXN-009072,2026-02-17T13:50:30.746Z,70.06,Restaurant,Boston,Amex,ATM,POS Terminal,false,false,0,,
TXN-009073,2026-01-27T05:03:40.746Z,107.61,Online Shopping,Seattle,Mastercard,In-Store,ATM Machine,false,false,0,,
TXN-009074,2026-02-03T09:39:03.746Z,70.45,Gas Station,Los Angeles,Visa,Contactless,Web Browser,false,false,0,,
TXN-009075,2026-02-11T13:42:03.746Z,66.6,ATM Withdrawal,Denver,Mastercard,In-Store,Web Browser,false,false,0,,
TXN-009076,2026-03-05T07:36:52.746Z,306.2,Healthcare,Seattle,Visa,Contactless,Web Browser,false,false,0,,
TXN-009077,2026-02-23T08:01:53.746Z,32.91,Restaurant,New York,Discover,Online,ATM Machine,false,false,0,,
TXN-009078,2025-12-09T08:25:07.746Z,310.7,Online Shopping,Lagos,Visa,Online,Mobile App,true,false,0,,
TXN-009079,2026-02-14T07:38:12.746Z,420.5,Travel,Miami,Discover,Contactless,POS Terminal,false,false,0,,
TXN-009080,2026-01-03T12:31:23.746Z,407.1,Healthcare,Lagos,Discover,Contactless,Web Browser,false,false,0,,
TXN-009081,2026-03-04T11:18:34.746Z,221,ATM Withdrawal,Chicago,Amex,Online,ATM Machine,false,false,0,,
TXN-009082,2026-01-31T14:37:21.746Z,422.33,Clothing,Seattle,Mastercard,ATM,POS Terminal,false,false,0,,
TXN-009083,2025-12-18T01:38:40.746Z,53.51,Electronics,Denver,Visa,Online,Web Browser,true,false,0,,
TXN-009084,2025-12-29T05:05:47.746Z,373.95,ATM Withdrawal,Dubai,Mastercard,In-Store,ATM Machine,false,false,0,,
TXN-009085,2026-01-25T01:28:45.746Z,336.75,Travel,Miami,Discover,In-Store,Mobile App,false,false,0,,
TXN-009086,2026-01-17T00:38:53.746Z,419.97,Healthcare,San Francisco,Mastercard,ATM,POS Terminal,false,false,0,,
TXN-009087,2026-02-08T06:15:29.746Z,103.49,Grocery,Los Angeles,Amex,Online,Mobile App,false,false,0,,
TXN-009088,2026-01-29T10:32:31.746Z,143.17,ATM Withdrawal,London,Amex,ATM,Web Browser,false,false,0,,
TXN-009089,2026-01-15T12:44:50.746Z,102.6,Healthcare,Atlanta,Amex,ATM,Web Browser,false,false,0,,
TXN-009090,2025-12-30T13:18:44.746Z,449.31,ATM Withdrawal,Denver,Amex,ATM,Web Browser,false,false,0,,
TXN-009091,2026-02-14T06:02:58.746Z,78.4,Electronics,Miami,Visa,Online,Web Browser,false,false,0,,
TXN-009092,2026-02-11T15:58:01.746Z,462.77,Entertainment,Boston,Mastercard,Online,Mobile App,false,false,0,,
TXN-009093,2026-01-08T06:14:19.746Z,459.92,Gas Station,Miami,Discover,Online,POS Terminal,false,false,0,,
TXN-009094,2026-01-13T23:28:30.746Z,6229.06,Clothing,Miami,Mastercard,Online,POS Terminal,false,false,1,,
TXN-009095,2026-02-03T14:15:25.746Z,474.95,Entertainment,Chicago,Visa,ATM,Web Browser,true,false,0,,
TXN-009096,2026-02-02T03:06:11.746Z,198.05,Restaurant,London,Visa,ATM,Web Browser,false,false,0,,
TXN-009097,2026-01-14T09:47:37.746Z,282.79,Online Shopping,Atlanta,Discover,Online,Mobile App,false,false,0,,
TXN-009098,2026-02-12T03:05:42.746Z,374.73,Restaurant,Chicago,Discover,In-Store,Mobile App,false,false,0,,
TXN-009099,2026-02-06T09:10:05.746Z,112.34,Clothing,New York,Discover,ATM,POS Terminal,true,false,0,,
TXN-009100,2025-12-22T15:14:49.746Z,51.53,Healthcare,London,Discover,Online,Mobile App,false,false,0,,
TXN-009101,2026-01-07T05:50:43.746Z,41.94,Gas Station,Tokyo,Visa,ATM,Mobile App,false,false,0,,
TXN-009102,2026-01-07T14:39:24.746Z,118.08,Clothing,Tokyo,Mastercard,In-Store,POS Terminal,false,false,0,,
TXN-009103,2025-12-10T13:19:28.746Z,479.13,Electronics,Atlanta,Mastercard,In-Store,ATM Machine,false,false,0,,
TXN-009104,2026-01-14T03:45:03.746Z,238.34,Online Shopping,New York,Amex,Contactless,POS Terminal,false,false,0,,
TXN-009105,2026-02-10T05:05:34.746Z,121.18,Clothing,Tokyo,Visa,In-Store,POS Terminal,false,false,0,,
TXN-009106,2026-01-09T09:45:31.746Z,63.25,Entertainment,New York,Amex,Online,ATM Machine,false,false,0,,
TXN-009107,2026-01-04T15:24:46.746Z,202.12,Healthcare,Denver,Discover,Online,Web Browser,false,false,0,,
TXN-009108,2026-01-27T01:57:22.746Z,155.21,Healthcare,Chicago,Amex,Online,Mobile App,false,false,0,,
TXN-009109,2026-02-08T17:36:17.746Z,7613.23,Online Shopping,Lagos,Discover,ATM,Mobile App,true,false,1,,
TXN-009110,2026-01-13T13:11:32.746Z,143.78,Entertainment,Seattle,Amex,Online,Web Browser,false,false,0,,
TXN-009111,2026-01-15T08:08:46.746Z,466.1,Gas Station,Seattle,Visa,In-Store,Web Browser,false,false,0,,
TXN-009112,2026-01-22T15:07:04.746Z,140.75,Gas Station,Dubai,Discover,Contactless,Web Browser,false,false,0,,
TXN-009113,2025-12-12T11:52:05.746Z,333.71,Electronics,Houston,Mastercard,ATM,Web Browser,false,false,0,,
TXN-009114,2025-12-27T02:39:26.746Z,374.29,Restaurant,London,Discover,Contactless,Web Browser,true,false,0,,
TXN-009115,2026-01-06T13:47:25.746Z,445.67,Healthcare,Dubai,Discover,Contactless,Mobile App,false,false,0,,
TXN-009116,2026-03-04T03:30:33.746Z,297.17,ATM Withdrawal,New York,Mastercard,Contactless,ATM Machine,false,false,0,,
TXN-009117,2025-12-22T02:16:39.746Z,17.16,Online Shopping,Houston,Mastercard,Online,POS Terminal,false,false,0,,
TXN-009118,2026-02-10T07:53:25.746Z,412.95,ATM Withdrawal,Tokyo,Visa,ATM,Web Browser,false,false,0,,
TXN-009119,2026-02-10T02:10:39.746Z,176.36,Electronics,New York,Discover,In-Store,ATM Machine,false,false,0,,
TXN-009120,2026-01-18T06:25:31.746Z,207.04,Entertainment,Seattle,Discover,Contactless,POS Terminal,true,false,0,,
TXN-009121,2026-01-19T13:09:37.746Z,188.12,ATM Withdrawal,San Francisco,Visa,ATM,POS Terminal,false,false,0,,
TXN-009122,2026-03-06T02:15:50.746Z,385.74,Electronics,Denver,Discover,In-Store,Mobile App,false,false,0,,
TXN-009123,2025-12-24T15:27:37.746Z,276.8,Restaurant,Chicago,Mastercard,In-Store,ATM Machine,false,false,0,,
TXN-009124,2026-01-11T13:42:22.746Z,384.49,ATM Withdrawal,San Francisco,Visa,Contactless,Mobile App,true,false,0,,
TXN-009125,2025-12-27T01:05:51.746Z,395.12,Travel,Atlanta,Visa,ATM,ATM Machine,false,false,0,,
TXN-009126,2026-02-06T18:42:08.746Z,1115.56,ATM Withdrawal,San Francisco,Discover,Online,Mobile App,true,true,1,,
TXN-009127,2026-01-30T13:19:43.746Z,1125.02,ATM Withdrawal,London,Mastercard,Online,POS Terminal,false,true,1,,
TXN-009128,2026-02-05T01:36:48.746Z,389.07,Gas Station,New York,Discover,Online,POS Terminal,false,false,0,,
TXN-009129,2026-02-08T01:56:01.746Z,420.34,Online Shopping,Houston,Visa,Contactless,POS Terminal,false,false,0,,
TXN-009130,2026-01-08T08:24:54.746Z,203.87,Healthcare,Miami,Discover,In-Store,ATM Machine,false,false,0,,
TXN-009131,2026-01-14T10:07:15.746Z,331.1,Clothing,Miami,Visa,In-Store,Web Browser,false,false,0,,
TXN-009132,2026-01-27T02:02:21.746Z,171.09,Entertainment,Seattle,Amex,Online,Web Browser,false,false,0,,
TXN-009133,2026-02-22T11:01:21.746Z,294.23,Gas Station,Chicago,Discover,Online,POS Terminal,false,false,0,,
TXN-009134,2026-01-28T16:23:00.746Z,311.11,Electronics,Chicago,Mastercard,In-Store,Mobile App,false,false,0,,
TXN-009135,2025-12-19T15:48:30.746Z,181.67,Entertainment,Lagos,Visa,In-Store,Web Browser,false,false,0,,
TXN-009136,2026-01-24T02:03:11.746Z,108.38,Restaurant,Dubai,Mastercard,ATM,Mobile App,false,false,0,,
TXN-009137,2026-03-07T14:53:51.746Z,298.01,Healthcare,Chicago,Mastercard,Contactless,Mobile App,false,false,0,,
