transaction_id,transaction_time,transaction_amount,merchant_category,location,card_type,transaction_type,device_type,is_international,previous_fraud,fraud_label,fraud_prediction,fraud_probability
TXN-006943,2026-02-24T02:40:55.742Z,344.77,Healthcare,Dubai,Discover,In-Store,POS Terminal,false,false,0,,
TXN-006944,2026-02-06T10:03:41.742Z,7952.56,Online Shopping,Dubai,Mastercard,Online,Mobile App,false,false,1,,
TXN-006945,2026-02-02T12:48:05.742Z,374.76,Grocery,Seattle,Amex,ATM,POS Terminal,false,false,0,,
TXN-006946,2026-01-14T15:11:54.742Z,368.08,Entertainment,Seattle,Mastercard,Online,Mobile App,false,false,0,,
TXN-006947,2026-02-13T07:55:22.742Z,54.82,Travel,Boston,Amex,In-Store,Web Browser,false,false,0,,
TXN-006948,2026-01-16T00:49:38.742Z,297.78,Clothing,Atlanta,Mastercard,In-Store,POS Terminal,false,false,0,,
TXN-006949,2026-01-16T06:36:53.742Z,6.33,Online Shopping,Atlanta,Discover,ATM,ATM Machine,false,false,0,,
TXN-006950,2026-01-19T13:41:13.742Z,191.4,Restaurant,Miami,Discover,ATM,Web Browser,false,false,0,,
TXN-006951,2026-01-11T09:31:03.742Z,362.81,Entertainment,Lagos,Mastercard,Online,Mobile App,false,false,0,,
TXN-006952,2026-02-09T10:42:11.742Z,309.24,Entertainment,San Francisco,Amex,ATM,Web Browser,false,false,0,,
TXN-006953,2025-12-16T07:32:25.742Z,243.54,Entertainment,Lagos,Amex,Online,POS Terminal,false,false,0,,
TXN-006954,2026-01-18T12:52:12.742Z,444.57,Gas Station,Chicago,Mastercard,Contactless,Mobile App,false,true,0,,
TXN-006955,2026-03-02T13:49:41.742Z,491.45,ATM Withdrawal,Denver,Visa,Online,Mobile App,false,false,0,,
TXN-006956,2025-12-17T10:59:25.742Z,248.51,Entertainment,New York,Mastercard,Contactless,Web Browser,true,false,0,,
TXN-006957,2026-01-30T03:49:40.742Z,109.32,Clothing,New York,Mastercard,In-Store,Web Browser,false,false,0,,
TXN-006958,2026-02-10T19:13:09.742Z,7673.64,Online Shopping,Atlanta,Visa,Online,POS Terminal,true,false,1,,
TXN-006959,2026-02-05T15:09:52.742Z,440.29,Clothing,Houston,Visa,ATM,Web Browser,false,false,0,,
TXN-006960,2026-02-12T00:56:23.742Z,305.6,Online Shopping,Miami,Discover,Online,Mobile App,false,false,0,,
TXN-006961,2025-12-19T06:57:47.742Z,404.65,Grocery,Tokyo,Amex,Contactless,Mobile App,false,false,0,,
TXN-006962,2026-01-18T04:56:28.742Z,417.96,Healthcare,Tokyo,Visa,ATM,POS Terminal,false,false,0,,
TXN-006963,2026-02-25T14:30:41.742Z,184.6,Electronics,Los Angeles,Discover,Contactless,Mobile App,true,false,0,,
TXN-006964,2026-01-19T15:43:23.742Z,346.59,Healthcare,Miami,Mastercard,ATM,Mobile App,false,false,0,,
TXN-006965,2026-01-21T10:46:47.742Z,412.92,Restaurant,Seattle,Discover,Online,Web Browser,false,false,0,,
TXN-006966,2026-02-12T15:47:02.742Z,345.91,ATM Withdrawal,Denver,Visa,Contactless,POS Terminal,true,false,0,,
TXN-006967,2026-01-29T12:54:12.742Z,129.8,Grocery,New York,Visa,In-Store,ATM Machine,false,false,0,,
TXN-006968,2026-02-14T14:48:00.742Z,427.31,Clothing,Boston,Mastercard,Online,Mobile App,false,false,0,,
TXN-006969,2026-01-25T03:19:48.742Z,19.79,Healthcare,Denver,Amex,Contactless,Web Browser,false,false,0,,
TXN-006970,2025-12-30T00:47:45.742Z,364.28,Online Shopping,Tokyo,Amex,In-Store,Mobile App,false,false,0,,
TXN-006971,2026-03-02T03:41:54.742Z,308.09,ATM Withdrawal,Denver,Mastercard,Online,Web Browser,false,false,0,,
TXN-006972,2026-02-05T12:18:06.742Z,420.78,Gas Station,Boston,Amex,Contactless,Mobile App,false,false,0,,
TXN-006973,2026-01-28T11:01:28.742Z,431.86,Grocery,London,Discover,Online,Mobile App,false,false,0,,
TXN-006974,2025-12-16T11:21:11.742Z,176.73,Healthcare,Tokyo,Amex,In-Store,Mobile App,true,false,0,,
TXN-006975,2026-02-10T15:10:17.742Z,470.98,Entertainment,Los Angeles,Visa,ATM,POS Terminal,true,false,0,,
TXN-006976,2025-12-17T07:56:21.742Z,254.78,Healthcare,Dubai,Visa,Online,Mobile App,false,false,0,,
TXN-006977,2025-12-26T09:17:16.742Z,184.75,Grocery,New York,Mastercard,In-Store,POS Terminal,true,false,0,,
TXN-006978,2026-01-18T06:29:04.742Z,5928.68,Gas Station,San Francisco,Discover,ATM,ATM Machine,true,false,1,,
TXN-006979,2026-02-20T05:18:13.742Z,483.17,Grocery,Seattle,Visa,In-Store,ATM Machine,false,false,0,,
TXN-006980,2026-02-03T15:37:20.742Z,437.34,Clothing,San Francisco,Visa,In-Store,ATM Machine,true,true,0,,
TXN-006981,2026-02-01T07:42:04.742Z,303.97,Clothing,San Francisco,Amex,In-Store,Web Browser,false,false,0,,
TXN-006982,2026-01-22T09:33:34.742Z,206.1,Clothing,San Francisco,Amex,Online,Mobile App,false,false,0,,
TXN-006983,2026-02-07T07:06:30.742Z,482.27,Online Shopping,Seattle,Visa,Contactless,POS Terminal,false,false,0,,
TXN-006984,2026-02-09T12:30:02.742Z,503.95,Healthcare,Seattle,Amex,In-Store,Mobile App,false,false,0,,
TXN-006985,2026-02-28T13:24:50.742Z,501.35,Online Shopping,San Francisco,Visa,In-Store,ATM Machine,true,false,0,,
TXN-006986,2026-01-15T10:47:46.742Z,360.06,Restaurant,Atlanta,Discover,Contactless,Web Browser,false,false,0,,
TXN-006987,2026-02-14T01:48:12.742Z,8.24,Restaurant,Boston,Visa,Contactless,Mobile App,false,false,0,,
TXN-006988,2026-03-04T12:03:46.742Z,233.99,Grocery,Boston,Discover,Online,Web Browser,false,false,0,,
TXN-006989,2026-03-06T06:14:50.742Z,155.5,Restaurant,Seattle,Mastercard,ATM,Mobile App,true,false,0,,
TXN-006990,2026-01-30T14:11:34.742Z,196.85,Gas Station,Seattle,Discover,Contactless,ATM Machine,false,false,0,,
TXN-006991,2026-03-02T09:11:07.742Z,121.69,Restaurant,London,Visa,ATM,Web Browser,false,false,0,,
TXN-006992,2026-02-14T12:26:27.742Z,253.01,Grocery,Tokyo,Discover,Contactless,ATM Machine,false,false,0,,
TXN-006993,2026-01-11T03:21:11.742Z,27.52,Restaurant,Denver,Visa,In-Store,Mobile App,false,false,0,,
TXN-006994,2025-12-20T02:59:01.742Z,379.36,Healthcare,Tokyo,Visa,Contactless,POS Terminal,true,false,0,,
TXN-006995,2026-03-07T03:12:20.742Z,10.89,Electronics,Lagos,Discover,Contactless,Web Browser,false,false,0,,
TXN-006996,2025-12-27T06:55:17.742Z,144.37,Restaurant,San Francisco,Visa,ATM,POS Terminal,false,false,0,,
TXN-006997,2025-12-29T13:34:53.742Z,25.77,Travel,Houston,Visa,Contactless,Web Browser,false,false,0,,
TXN-006998,2026-01-11T11:17:11.742Z,175.27,Clothing,Chicago,Visa,Contactless,Web Browser,false,false,0,,
TXN-006999,2026-01-14T04:12:44.742Z,290.85,Travel,Lagos,Mastercard,In-Store,Web Browser,false,true,0,,
TXN-007000,2026-01-16T03:36:28.742Z,61.24,Restaurant,Dubai,Visa,In-Store,POS Terminal,false,false,0,,
TXN-007001,2026-03-03T07:02:33.742Z,250.12,Restaurant,Tokyo,Mastercard,ATM,ATM Machine,false,false,0,,
TXN-007002,2026-03-01T08:37:19.742Z,90.37,Grocery,Miami,Visa,In-Store,Mobile App,false,false,0,,
TXN-007003,2026-02-07T08:52:50.742Z,422.09,Grocery,Houston,Discover,In-Store,Mobile App,false,false,0,,
TXN-007004,2026-01-05T13:02:54.742Z,255.2,Grocery,Chicago,Visa,In-Store,Mobile App,false,false,0,,
TXN-007005,2026-01-02T08:26:19.742Z,7506.99,Restaurant,Houston,Visa,ATM,Mobile App,true,true,1,,
TXN-007006,2025-12-14T13:15:39.742Z,129.99,Healthcare,San Francisco,Visa,Online,Mobile App,false,false,0,,
TXN-007007,2026-01-29T03:34:20.742Z,325.3,ATM Withdrawal,Houston,Discover,In-Store,Mobile App,false,false,0,,
TXN-007008,2026-02-27T03:00:14.742Z,61.22,Gas Station,Atlanta,Amex,In-Store,POS Terminal,false,false,0,,
TXN-007009,2026-02-21T06:00:20.742Z,329.11,Travel,Houston,Visa,ATM,Web Browser,true,false,0,,
TXN-007010,2026-01-17T04:58:01.742Z,410.94,ATM Withdrawal,Dubai,Discover,Online,ATM Machine,false,false,0,,
TXN-007011,2026-03-05T09:00:40.742Z,250.05,Online Shopping,Boston,Amex,Contactless,POS Terminal,false,false,0,,
TXN-007012,2026-02-14T14:37:15.742Z,34.38,Gas Station,Boston,Amex,ATM,Web Browser,false,true,0,,
TXN-007013,2026-02-21T11:09:14.742Z,280.31,ATM Withdrawal,Tokyo,Visa,Online,Web Browser,false,false,0,,
TXN-007014,2026-03-05T04:22:14.742Z,56.89,Online Shopping,Miami,Visa,ATM,ATM Machine,false,false,0,,
TXN-007015,2026-02-15T10:11:13.742Z,159.73,Restaurant,Lagos,Visa,Online,POS Terminal,false,false,0,,
TXN-007016,2026-01-11T12:22:51.742Z,33.42,Gas Station,Atlanta,Amex,ATM,Web Browser,false,false,0,,
TXN-007017,2026-02-15T06:08:44.742Z,202.56,Gas Station,Tokyo,Mastercard,In-Store,ATM Machine,false,false,0,,
TXN-007018,2026-01-23T00:37:58.742Z,217,Online Shopping,London,Amex,Contactless,ATM Machine,false,false,0,,
TXN-007019,2025-12-31T06:38:45.742Z,35.54,Travel,Boston,Amex,In-Store,ATM Machine,false,false,0,,
TXN-007020,2026-02-23T12:23:23.742Z,6838.72,Online Shopping,Dubai,Amex,Online,ATM Machine,true,false,1,,
TXN-007021,2026-02-01T15:52:40.742Z,494.98,Clothing,Los Angeles,Discover,Online,ATM Machine,false,false,0,,
TXN-007022,2026-02-02T15:29:03.742Z,358.72,Electronics,New York,Discover,ATM,Mobile App,false,false,0,,
TXN-007023,2026-01-18T12:58:44.742Z,374.95,Online Shopping,Chicago,Mastercard,ATM,ATM Machine,true,false,0,,
TXN-007024,2026-03-07T15:23:40.742Z,175.78,Electronics,New York,Mastercard,ATM,Web Browser,true,false,0,,
TXN-007025,2026-02-05T11:07:46.742Z,93.71,Online Shopping,Denver,Visa,Contactless,POS Terminal,false,false,0,,
TXN-007026,2026-01-13T12:27:25.742Z,463.52,Gas Station,Los Angeles,Discover,In-Store,ATM Machine,true,false,0,,
TXN-007027,2026-02-07T09:06:58.742Z,268.65,Online Shopping,Chicago,Discover,Online,Mobile App,false,false,0,,
TXN-007028,2026-01-03T14:39:09.742Z,209.42,Electronics,Denver,Visa,ATM,POS Terminal,true,false,0,,
TXN-007029,2026-02-11T04:23:21.742Z,276.49,Entertainment,Boston,Discover,In-Store,Mobile App,false,false,0,,
TXN-007030,2026-02-22T11:52:24.742Z,343.18,Restaurant,London,Visa,ATM,Web Browser,false,false,0,,
TXN-007031,2025-12-11T05:19:07.742Z,9.81,Online Shopping,Tokyo,Visa,Online,ATM Machine,false,false,0,,
TXN-007032,2026-02-07T07:20:29.742Z,440.85,Online Shopping,London,Discover,Online,Web Browser,true,false,0,,
TXN-007033,2026-01-09T14:22:37.742Z,385.88,Gas Station,New York,Amex,Online,ATM Machine,true,false,0,,
TXN-007034,2026-01-24T09:23:37.742Z,136.81,Entertainment,Tokyo,Mastercard,Online,ATM Machine,false,false,0,,
TXN-007035,2025-12-22T09:56:35.742Z,97.71,Electronics,Los Angeles,Visa,In-Store,POS Terminal,true,false,0,,
TXN-007036,2026-01-24T10:53:24.742Z,364.08,Healthcare,Boston,Discover,In-Store,Mobile App,false,false,0,,
TXN-007037,2026-03-03T06:45:44.742Z,366.81,Grocery,New York,Amex,Contactless,POS Terminal,true,false,0,,
TXN-007038,2025-12-15T07:01:29.742Z,234.28,Online Shopping,San Francisco,Discover,Online,Web Browser,false,false,0,,
TXN-007039,2026-02-02T06:08:00.742Z,85.34,Grocery,Los Angeles,Mastercard,Online,ATM Machine,false,false,0,,
TXN-007040,2025-12-30T03:06:23.742Z,36.51,Gas Station,Chicago,Visa,In-Store,ATM Machine,false,false,0,,
TXN-007041,2026-02-12T02:28:57.742Z,197.69,Electronics,Tokyo,Discover,ATM,ATM Machine,false,false,0,,
TXN-007042,2025-12-13T13:25:21.742Z,54.21,ATM Withdrawal,Dubai,Amex,In-Store,ATM Machine,false,false,0,,
TXN-007043,2026-03-07T04:43:37.742Z,429.72,Clothing,Atlanta,Visa,ATM,Web Browser,false,false,0,,
TXN-007044,2026-01-28T05:52:09.742Z,447.05,Travel,Denver,Discover,In-Store,Web Browser,false,false,0,,
TXN-007045,2026-01-03T13:53:03.742Z,297.77,Gas Station,Dubai,Visa,Contactless,ATM Machine,false,false,0,,
TXN-007046,2025-12-30T02:22:51.742Z,50.66,Grocery,Denver,Discover,Online,Mobile App,false,false,0,,
TXN-007047,2026-02-04T05:04:27.742Z,495.05,Electronics,New York,Visa,In-Store,Web Browser,false,false,0,,
TXN-007048,2026-01-25T11:55:01.742Z,451.38,Gas Station,Seattle,Mastercard,Contactless,Web Browser,false,false,0,,
TXN-007049,2026-01-28T03:49:15.742Z,261.35,Restaurant,Atlanta,Mastercard,Online,ATM Machine,true,false,0,,
TXN-007050,2026-02-01T04:48:15.742Z,249.94,Grocery,Miami,Amex,In-Store,POS Terminal,false,false,0,,
TXN-007051,2026-01-12T11:39:40.742Z,353.64,Gas Station,Denver,Amex,Contactless,POS Terminal,false,false,0,,
TXN-007052,2026-01-05T10:50:01.742Z,346.02,Gas Station,Houston,Discover,Online,Mobile App,false,false,0,,
TXN-007053,2026-01-08T16:07:15.742Z,235.05,Electronics,London,Amex,ATM,POS Terminal,false,false,0,,
TXN-007054,2026-01-24T13:02:19.742Z,44.8,ATM Withdrawal,Dubai,Amex,Online,Web Browser,false,false,0,,
TXN-007055,2025-12-31T13:20:34.742Z,250.53,Grocery,London,Visa,In-Store,ATM Machine,false,false,0,,
TXN-007056,2026-01-06T15:26:28.742Z,177.86,Travel,Los Angeles,Discover,Online,Mobile App,false,false,0,,
TXN-007057,2026-01-24T00:44:25.742Z,336.01,Entertainment,Dubai,Amex,ATM,Mobile App,false,false,0,,
TXN-007058,2026-03-08T04:36:20.742Z,334.89,Travel,Dubai,Visa,Contactless,ATM Machine,false,false,0,,
TXN-007059,2026-02-03T13:43:48.742Z,363.35,ATM Withdrawal,Lagos,Mastercard,ATM,ATM Machine,false,false,0,,
TXN-007060,2026-02-04T22:29:39.742Z,9829.4,Electronics,London,Visa,Online,Mobile App,true,false,1,,
TXN-007061,2026-01-07T06:51:23.742Z,427.02,Healthcare,New York,Visa,In-Store,Web Browser,false,false,0,,
TXN-007062,2026-02-06T04:53:10.742Z,305.81,Entertainment,Chicago,Discover,In-Store,Web Browser,false,false,0,,
TXN-007063,2026-01-21T16:05:00.742Z,312.26,Electronics,Chicago,Amex,In-Store,Mobile App,true,false,0,,
TXN-007064,2026-01-03T09:02:56.742Z,323.02,Travel,Atlanta,Visa,Online,Mobile App,false,false,0,,
TXN-007065,2026-02-17T08:50:30.742Z,175.37,Grocery,Los Angeles,Mastercard,Contactless,Web Browser,false,false,0,,
TXN-007066,2026-02-09T11:41:18.742Z,98.22,Grocery,Los Angeles,Amex,Online,ATM Machine,false,false,0,,
TXN-007067,2025-12-19T03:55:32.742Z,393.42,Grocery,Houston,Visa,Online,Mobile App,false,false,0,,
TXN-007068,2025-12-27T13:53:22.742Z,485.82,Electronics,Seattle,Amex,In-Store,Mobile App,false,false,0,,
TXN-007069,2025-12-29T11:22:15.742Z,44.08,Healthcare,Tokyo,Discover,Contactless,ATM Machine,false,false,0,,
TXN-007070,2026-01-24T12:43:52.742Z,216.18,Grocery,Houston,Mastercard,Contactless,Mobile App,false,false,0,,
TXN-007071,2026-01-03T10:00:15.742Z,465.06,Clothing,Miami,Amex,Online,Web Browser,false,false,0,,
TXN-007072,2026-01-13T10:36:10.742Z,199.16,Travel,London,Discover,In-Store,Web Browser,false,false,0,,
TXN-007073,2026-01-18T13:31:50.742Z,98.36,Travel,Lagos,Discover,In-Store,POS Terminal,false,false,0,,
TXN-007074,2026-01-05T14:08:21.742Z,357.38,Electronics,New York,Mastercard,In-Store,ATM Machine,false,false,0,,
TXN-007075,2025-12-24T09:08:02.742Z,253.87,ATM Withdrawal,Dubai,Visa,Contactless,ATM Machine,false,false,0,,
TXN-007076,2025-12-23T04:31:41.742Z,198.54,Clothing,Seattle,Amex,In-Store,Web Browser,false,false,0,,
TXN-007077,2026-02-02T10:10:22.742Z,455.17,Restaurant,Dubai,Amex,In-Store,Web Browser,false,false,0,,
TXN-007078,2025-12-15T04:35:18.742Z,200.09,Entertainment,Lagos,Mastercard,In-Store,ATM Machine,false,false,0,,
TXN-007079,2025-12-20T16:06:57.742Z,213.52,ATM Withdrawal,Denver,Mastercard,In-Store,Mobile App,false,false,0,,
TXN-007080,2026-02-06T10:55:40.742Z,88.17,Restaurant,Tokyo,Amex,Contactless,ATM Machine,false,false,0,,
TXN-007081,2026-01-25T11:51:43.742Z,267.03,Healthcare,New York,Amex,Contactless,ATM Machine,true,false,0,,
TXN-007082,2026-02-13T06:32:23.742Z,368.94,Electronics,New York,Mastercard,In-Store,POS Terminal,false,false,0,,
TXN-007083,2026-01-28T00:56:01.742Z,416.92,ATM Withdrawal,San Francisco,Discover,In-Store,ATM Machine,false,false,0,,
TXN-007084,2026-01-04T01:04:16.742Z,72.8,Clothing,London,Amex,In-Store,POS Terminal,false,false,0,,
TXN-007085,2026-01-25T08:46:19.742Z,387.63,Entertainment,Atlanta,Amex,Online,POS Terminal,false,false,0,,
TXN-007086,2025-12-16T02:58:05.742Z,395.07,Clothing,Denver,Amex,In-Store,Mobile App,false,false,0,,
TXN-007087,2026-01-04T05:12:33.742Z,432.56,Grocery,Miami,Amex,Contactless,ATM Machine,false,false,0,,
TXN-007088,2026-01-14T04:49:06.742Z,39.67,Entertainment,Chicago,Visa,In-Store,Mobile App,false,false,0,,
TXN-007089,2025-12-31T10:37:49.742Z,303.73,Entertainment,Atlanta,Discover,Online,Mobile App,false,false,0,,
TXN-007090,2026-02-10T13:41:59.742Z,7403.48,ATM Withdrawal,Houston,Amex,ATM,Web Browser,false,false,1,,
TXN-007091,2026-02-23T13:41:17.742Z,267.87,Healthcare,Houston,Amex,In-Store,ATM Machine,false,false,0,,
TXN-007092,2026-01-21T12:48:27.742Z,124.13,Clothing,Atlanta,Discover,ATM,Mobile App,false,false,0,,
TXN-007093,2026-01-02T06:08:43.742Z,125.69,Clothing,Atlanta,Visa,In-Store,Web Browser,false,false,0,,
TXN-007094,2026-01-09T14:00:32.742Z,266.53,Clothing,Atlanta,Amex,Online,ATM Machine,false,false,0,,
TXN-007095,2025-12-20T03:02:32.742Z,323.02,ATM Withdrawal,Seattle,Amex,In-Store,Mobile App,false,true,0,,
TXN-007096,2026-02-19T08:23:27.742Z,181.92,ATM Withdrawal,Los Angeles,Mastercard,In-Store,Mobile App,false,false,0,,
TXN-007097,2025-12-25T01:11:13.742Z,128.55,Healthcare,Miami,Discover,In-Store,Web Browser,true,false,0,,
TXN-007098,2026-03-01T14:40:16.742Z,273.24,ATM Withdrawal,London,Discover,Contactless,Mobile App,false,false,0,,
TXN-007099,2026-03-03T10:00:33.742Z,224.6,Grocery,Tokyo,Mastercard,Contactless,Web Browser,false,false,0,,
TXN-007100,2026-01-31T14:13:38.742Z,261.95,Gas Station,Chicago,Visa,Online,POS Terminal,false,false,0,,
TXN-007101,2026-03-07T06:18:04.742Z,142.69,Travel,Denver,Mastercard,In-Store,ATM Machine,false,false,0,,
TXN-007102,2026-01-07T12:46:07.742Z,24.04,Entertainment,New York,Amex,ATM,POS Terminal,false,false,0,,
TXN-007103,2025-12-28T06:01:27.742Z,443.58,Entertainment,Houston,Amex,Online,Web Browser,false,false,0,,
TXN-007104,2026-02-07T15:55:47.742Z,315.97,Travel,Denver,Visa,Contactless,ATM Machine,false,false,0,,
TXN-007105,2026-01-03T14:07:03.742Z,239.78,Entertainment,Seattle,Amex,Online,Mobile App,false,false,0,,
TXN-007106,2026-02-15T06:43:33.742Z,351.06,Entertainment,Denver,Mastercard,In-Store,Mobile App,false,false,0,,
TXN-007107,2026-02-02T07:17:28.742Z,82.13,ATM Withdrawal,London,Amex,ATM,POS Terminal,false,false,0,,
TXN-007108,2026-01-23T13:28:00.742Z,495.42,Grocery,London,Visa,ATM,Web Browser,true,false,0,,
TXN-007109,2026-02-25T14:56:47.742Z,263.59,Online Shopping,New York,Mastercard,Contactless,Mobile App,false,false,0,,
TXN-007110,2026-01-30T05:18:38.742Z,82.53,Travel,Seattle,Visa,Online,POS Terminal,false,false,0,,
TXN-007111,2026-01-15T07:00:17.742Z,208.62,Entertainment,Houston,Mastercard,Contactless,POS Terminal,false,false,0,,
TXN-007112,2025-12-25T11:20:51.742Z,171.13,Healthcare,San Francisco,Amex,In-Store,Web Browser,false,false,0,,
TXN-007113,2026-01-05T01:48:02.742Z,473.42,Grocery,Dubai,Visa,Online,ATM Machine,false,false,0,,
TXN-007114,2026-01-19T06:28:27.742Z,157.76,Grocery,Denver,Visa,ATM,ATM Machine,false,false,0,,
TXN-007115,2025-12-29T08:24:47.742Z,427.43,Electronics,Houston,Discover,ATM,Web Browser,false,false,0,,
TXN-007116,2026-03-05T06:44:27.742Z,376.79,Clothing,Lagos,Discover,Online,ATM Machine,false,true,0,,
TXN-007117,2026-02-06T03:02:27.742Z,240.31,Grocery,San Francisco,Amex,Contactless,POS Terminal,false,false,0,,
TXN-007118,2026-02-06T03:05:20.742Z,431.82,Healthcare,New York,Amex,Contactless,Web Browser,true,false,0,,
TXN-007119,2026-02-04T07:25:55.742Z,314.29,Gas Station,Seattle,Visa,Online,Web Browser,false,false,0,,
TXN-007120,2025-12-15T13:19:34.742Z,211.78,Clothing,London,Visa,In-Store,ATM Machine,false,false,0,,
TXN-007121,2026-03-07T07:03:03.742Z,185.46,Restaurant,Los Angeles,Discover,In-Store,Mobile App,false,false,0,,
TXN-007122,2026-01-27T16:01:22.742Z,28.14,Entertainment,Atlanta,Visa,Contactless,ATM Machine,false,false,0,,
TXN-007123,2026-03-05T02:27:10.742Z,145.67,Clothing,Denver,Visa,Online,Web Browser,false,false,0,,
TXN-007124,2026-02-25T07:27:43.742Z,195.62,Healthcare,Denver,Amex,Online,POS Terminal,true,false,0,,
TXN-007125,2026-02-11T04:31:50.742Z,170.07,Online Shopping,Houston,Visa,Online,Web Browser,false,false,0,,
TXN-007126,2026-01-18T10:47:16.742Z,313.08,Gas Station,Los Angeles,Amex,In-Store,Mobile App,false,false,0,,
TXN-007127,2026-01-31T14:01:43.742Z,47.68,Clothing,Houston,Discover,Contactless,POS Terminal,false,false,0,,
TXN-007128,2025-12-21T09:12:34.742Z,383.41,Clothing,Lagos,Amex,Contactless,Mobile App,false,false,0,,
TXN-007129,2026-03-03T16:06:07.742Z,294.87,Clothing,Boston,Amex,Contactless,Mobile App,false,false,0,,
TXN-007130,2026-02-15T15:02:12.742Z,56.04,ATM Withdrawal,London,Visa,In-Store,Mobile App,true,false,0,,
TXN-007131,2025-12-28T01:11:12.742Z,71.67,ATM Withdrawal,Miami,Discover,In-Store,Web Browser,false,false,0,,
TXN-007132,2026-01-23T04:11:55.742Z,219.93,Online Shopping,Houston,Discover,Contactless,ATM Machine,false,false,0,,
TXN-007133,2026-01-24T16:19:54.742Z,288.06,ATM Withdrawal,Los Angeles,Mastercard,In-Store,ATM Machine,true,false,0,,
TXN-007134,2026-01-26T05:07:07.742Z,404.64,Electronics,Tokyo,Visa,Online,Web Browser,false,false,0,,
TXN-007135,2026-02-03T14:06:59.742Z,130.17,Healthcare,Lagos,Discover,ATM,ATM Machine,false,false,0,,
TXN-007136,2025-12-17T02:18:57.742Z,322.61,Gas Station,New York,Amex,In-Store,ATM Machine,false,false,0,,
TXN-007137,2025-12-27T10:20:09.742Z,408.74,Healthcare,Chicago,Mastercard,Contactless,Web Browser,false,false,0,,
TXN-007138,2026-01-17T15:27:25.742Z,461.18,Healthcare,Tokyo,Mastercard,Contactless,ATM Machine,false,false,0,,
TXN-007139,2026-01-12T13:10:08.742Z,39.64,ATM Withdrawal,Houston,Discover,ATM,Web Browser,true,false,0,,
TXN-007140,2026-02-12T07:56:26.742Z,168.39,Healthcare,Atlanta,Mastercard,In-Store,ATM Machine,false,false,0,,
TXN-007141,2026-02-25T02:47:35.742Z,33.21,Healthcare,Los Angeles,Mastercard,In-Store,Web Browser,true,false,0,,
TXN-007142,2025-12-24T06:18:59.742Z,356.55,Gas Station,Houston,Visa,Contactless,ATM Machine,false,false,0,,
TXN-007143,2026-01-28T09:17:09.742Z,273.22,Electronics,Tokyo,Visa,Online,Mobile App,false,false,0,,
TXN-007144,2025-12-12T11:13:02.742Z,344.3,Healthcare,London,Visa,ATM,ATM Machine,false,false,0,,
TXN-007145,2025-12-09T13:05:38.742Z,261.66,Healthcare,Tokyo,Mastercard,Online,ATM Machine,false,false,0,,
TXN-007146,2026-02-08T16:19:14.742Z,33.98,Clothing,Tokyo,Discover,ATM,POS Terminal,true,false,0,,
TXN-007147,2026-01-07T10:42:23.742Z,114.4,Restaurant,New York,Amex,In-Store,Web Browser,false,false,0,,
TXN-007148,2026-03-07T01:57:40.742Z,297.25,Entertainment,San Francisco,Visa,Contactless,ATM Machine,false,false,0,,
TXN-007149,2026-01-18T07:00:27.742Z,307.52,Restaurant,Lagos,Mastercard,Contactless,Mobile App,false,false,0,,
TXN-007150,2026-01-25T13:15:35.742Z,486.23,Entertainment,Chicago,Amex,ATM,Web Browser,false,false,0,,
TXN-007151,2026-02-10T05:02:41.742Z,240.82,ATM Withdrawal,Houston,Visa,In-Store,ATM Machine,false,false,0,,
TXN-007152,2026-02-03T12:25:46.742Z,453.18,Clothing,London,Amex,ATM,Web Browser,false,false,0,,
TXN-007153,2025-12-11T06:26:52.742Z,330.52,Clothing,Boston,Mastercard,Contactless,Mobile App,false,false,0,,
TXN-007154,2026-03-02T07:31:25.742Z,427.97,Gas Station,Lagos,Discover,In-Store,Web Browser,false,false,0,,
TXN-007155,2026-01-23T07:36:11.742Z,177.32,Online Shopping,Dubai,Discover,Contactless,Web Browser,false,false,0,,
TXN-007156,2026-01-03T13:11:03.742Z,17.06,Grocery,London,Visa,ATM,ATM Machine,true,false,0,,
TXN-007157,2026-02-21T12:56:01.742Z,171.41,Healthcare,Houston,Amex,In-Store,Web Browser,false,false,0,,
TXN-007158,2026-01-24T01:39:41.742Z,59.09,Clothing,Houston,Mastercard,ATM,POS Terminal,false,false,0,,
TXN-007159,2026-02-07T03:58:26.742Z,332.41,Healthcare,Miami,Discover,In-Store,POS Terminal,false,false,0,,
TXN-007160,2026-02-20T09:55:39.742Z,263.89,Travel,Atlanta,Visa,ATM,ATM Machine,false,false,0,,
TXN-007161,2026-01-30T11:55:23.742Z,225.68,Travel,New York,Visa,Online,Web Browser,false,false,0,,
TXN-007162,2025-12-31T06:32:26.742Z,208.1,Entertainment,London,Mastercard,Contactless,POS Terminal,true,false,0,,
TXN-007163,2026-01-01T11:02:06.742Z,326.4,Online Shopping,Dubai,Amex,In-Store,ATM Machine,true,false,0,,
TXN-007164,2026-02-13T04:06:33.742Z,163.75,ATM Withdrawal,Lagos,Amex,ATM,POS Terminal,false,false,0,,
TXN-007165,2025-12-23T01:54:08.742Z,425.51,Entertainment,London,Discover,Contactless,Web Browser,false,false,0,,
TXN-007166,2025-12-26T09:03:38.742Z,310.45,Clothing,London,Visa,In-Store,Web Browser,true,false,0,,
TXN-007167,2026-02-28T12:47:16.742Z,36.91,Gas Station,Los Angeles,Mastercard,Online,ATM Machine,false,false,0,,
